Date,Hour,Count,Temp,Rain,Wind,Humidity,Snow,Visibility
2023-05-28,23,178.0,19.0,1.3,0.10000000000000002,96.0,0.0,814.0
2023-05-29,0,254.0,19.1,0.8,1.1,99.0,0.0,847.0
2023-05-29,1,227.0,19.1,0.7,1.0,99.0,0.0,367.0
2023-05-29,2,337.0,19.2,1.0,1.1,99.0,0.0,499.0
2023-05-29,3,260.0,19.2,0.2,2.2,100.0,0.0,564.0
2023-05-29,4,181.0,19.1,0.1,1.2,100.0,0.0,782.0
2023-05-29,5,480.0,19.2,0.3,1.4,99.0,0.0,1522.0
2023-05-29,6,793.0,19.3,0.0,1.7,98.0,0.0,1979.0
2023-05-29,7,1337.0,19.5,0.0,1.4,98.0,0.0,2000.0
2023-05-29,8,2551.0,20.0,0.0,1.3,97.0,0.0,2000.0
2023-05-29,9,3640.0,20.6,0.0,1.2,95.0,0.0,2000.0
2023-05-29,10,4863.0,22.4,0.0,2.3,87.0,0.0,2000.0
2023-05-29,11,6136.0,23.3,0.0,1.7,85.0,0.0,2000.0
2023-05-29,12,7522.0,24.5,0.0,2.0,80.0,0.0,2000.0
2023-05-29,13,8740.0,25.2,0.0,2.7,75.0,0.0,2000.0
2023-05-29,14,9669.0,26.4,0.0,1.8,68.0,0.0,2000.0
2023-05-29,15,10551.0,27.0,0.0,1.8,66.0,0.0,2000.0
2023-05-29,16,11947.0,27.800000000000004,0.0,1.2,62.0,0.0,2000.0
2023-05-29,17,12645.0,28.5,0.0,1.5,63.0,0.0,2000.0
2023-05-29,18,13307.0,28.1,0.0,2.0,60.0,0.0,2000.0
2023-05-29,19,12887.0,27.7,0.0,1.6,62.0,0.0,2000.0
2023-05-29,20,11444.0,25.8,0.0,1.7999999999999998,73.0,0.0,2000.0
2023-05-29,21,9961.0,24.5,0.0,2.1,81.0,0.0,2000.0
2023-05-29,22,7652.0,23.7,0.0,1.4,83.0,0.0,1493.0
2023-05-29,23,4691.0,22.9,0.0,1.4,87.0,0.0,1137.0
2023-05-30,0,3375.0,22.4,0.0,1.6,87.0,0.0,756.0
2023-05-30,1,1969.0,21.9,0.0,1.5,88.0,0.0,700.0
2023-05-30,2,1185.0,21.6,0.0,1.1,90.0,0.0,764.0
2023-05-30,3,880.0,21.4,0.0,0.8,91.0,0.0,736.0
2023-05-30,4,747.0,21.1,0.0,1.3,92.0,0.0,547.0
2023-05-30,5,1879.0,20.7,0.0,0.8,92.0,0.0,480.0
2023-05-30,6,4596.0,20.6,0.0,0.6,94.0,0.0,413.0
2023-05-30,7,11925.0,21.3,0.0,0.8,93.0,0.0,698.0
2023-05-30,8,16198.0,22.1,0.0,0.8,92.0,0.0,696.0
2023-05-30,9,7867.0,23.8,0.0,1.9,84.0,0.0,1163.0
2023-05-30,10,5385.0,25.1,0.0,2.4,75.0,0.0,1835.0
2023-05-30,11,6163.0,26.1,0.0,4.0,61.0,0.0,2000.0
2023-05-30,12,6444.0,26.6,0.0,3.2,57.0,0.0,2000.0
2023-05-30,13,6141.0,28.1,0.0,2.2,54.0,0.0,2000.0
2023-05-30,14,6153.0,28.300000000000004,0.0,2.2,52.0,0.0,2000.0
2023-05-30,15,7148.0,28.9,0.0,3.0,51.0,0.0,2000.0
2023-05-30,16,10638.0,27.9,0.0,2.6,50.0,0.0,2000.0
2023-05-30,17,15429.0,26.5,0.0,4.4,54.0,0.0,2000.0
2023-05-30,18,21454.0,25.6,0.0,2.7,54.0,0.0,2000.0
2023-05-30,19,14579.0,25.2,0.0,3.3,55.0,0.0,2000.0
2023-05-30,20,12256.0,24.5,0.0,2.0,57.0,0.0,2000.0
2023-05-30,21,11328.0,23.7,0.0,2.9,60.0,0.0,2000.0
2023-05-30,22,9428.0,22.9,0.0,2.7,61.0,0.0,2000.0
2023-05-30,23,5446.0,22.0,0.0,2.8,60.0,0.0,2000.0
2023-05-31,0,3591.0,21.3,0.0,1.0,65.0,0.0,2000.0
2023-05-31,1,2422.0,21.2,0.0,3.2,73.0,0.0,2000.0
2023-05-31,2,1497.0,20.7,0.0,2.1,73.0,0.0,2000.0
2023-05-31,3,945.0,20.1,0.0,1.7,72.0,0.0,2000.0
2023-05-31,4,825.0,19.5,0.0,1.8,72.0,0.0,2000.0
2023-05-31,5,1897.0,18.9,0.0,1.9,71.0,0.0,2000.0
2023-05-31,6,4476.0,18.8,0.0,2.0,73.0,0.0,2000.0
2023-05-31,7,12849.0,19.1,0.0,2.5,70.0,0.0,2000.0
2023-05-31,8,17149.0,19.899999999999995,0.0,2.0,60.0,0.0,2000.0
2023-05-31,9,8262.0,21.3,0.0,3.1,56.0,0.0,2000.0
2023-05-31,10,5469.0,22.4,0.0,4.0,50.0,0.0,2000.0
2023-05-31,11,6384.0,24.5,0.0,1.5999999999999999,50.0,0.0,2000.0
2023-05-31,12,6791.0,25.6,0.0,3.2,47.0,0.0,2000.0
2023-05-31,13,6517.0,26.7,0.0,2.1,49.0,0.0,2000.0
2023-05-31,14,6544.0,27.0,0.0,3.0,48.0,0.0,2000.0
2023-05-31,15,7745.0,27.5,0.0,2.9,47.0,0.0,2000.0
2023-05-31,16,10562.0,27.5,0.0,2.5,48.0,0.0,2000.0
2023-05-31,17,15980.0,27.4,0.0,2.3,49.0,0.0,2000.0
2023-05-31,18,22185.0,26.4,0.0,3.5,57.0,0.0,2000.0
2023-05-31,19,14861.0,24.7,0.0,2.9,68.0,0.0,2000.0
2023-05-31,20,12788.0,23.3,0.0,2.4,74.0,0.0,2000.0
2023-05-31,21,11398.0,22.1,0.0,3.6,68.0,0.0,2000.0
2023-05-31,22,9479.0,21.6,0.0,2.4,65.0,0.0,2000.0
2023-05-31,23,5701.0,21.1,0.0,1.9000000000000001,66.0,0.0,2000.0
2023-06-01,0,4059.0,20.7,0.0,2.0,66.0,0.0,2000.0
2023-06-01,1,2570.0,20.5,0.0,1.0,67.0,0.0,2000.0
2023-06-01,2,1663.0,20.4,0.0,1.1,69.0,0.0,2000.0
2023-06-01,3,1001.0,20.1,0.0,1.2,70.0,0.0,2000.0
2023-06-01,4,940.0,20.2,0.0,1.4,70.0,0.0,2000.0
2023-06-01,5,1983.0,19.9,0.0,1.4,75.0,0.0,2000.0
2023-06-01,6,4757.0,19.7,0.0,0.9,76.0,0.0,2000.0
2023-06-01,7,12480.0,19.8,0.0,1.8,76.0,0.0,2000.0
2023-06-01,8,17457.0,20.7,0.0,1.1,73.0,0.0,2000.0
2023-06-01,9,8588.0,22.1,0.0,0.8,70.0,0.0,2000.0
2023-06-01,10,5709.0,23.1,0.0,0.7,67.0,0.0,1998.0
2023-06-01,11,6613.0,23.6,0.0,1.8,67.0,0.0,2000.0
2023-06-01,12,7184.0,25.3,0.0,2.4,61.0,0.0,2000.0
2023-06-01,13,6783.0,24.9,0.0,2.3,61.0,0.0,2000.0
2023-06-01,14,6609.0,25.199999999999996,0.0,2.7,59.0,0.0,2000.0
2023-06-01,15,7656.0,25.300000000000004,0.0,2.2,60.0,0.0,1959.0
2023-06-01,16,11000.0,25.7,0.0,2.5,59.0,0.0,1616.0
2023-06-01,17,16064.0,26.1,0.0,1.7,57.0,0.0,1625.0
2023-06-01,18,22048.0,25.6,0.0,2.4,59.0,0.0,1923.0
2023-06-01,19,14820.0,25.1,0.0,2.6,56.0,0.0,2000.0
2023-06-01,20,12525.0,23.6,0.0,2.5,58.0,0.0,2000.0
2023-06-01,21,11458.0,22.7,0.0,2.8,64.0,0.0,2000.0
2023-06-01,22,9438.0,22.2,0.0,2.5,69.0,0.0,2000.0
2023-06-01,23,5754.0,21.5,0.0,2.7,74.0,0.0,2000.0
2023-06-02,0,4079.0,21.2,0.0,2.4,75.0,0.0,2000.0
2023-06-02,1,2827.0,20.8,0.0,1.7,74.0,0.0,2000.0
2023-06-02,2,1658.0,20.0,0.0,1.6,77.0,0.0,2000.0
2023-06-02,3,1089.0,19.3,0.0,1.4,78.0,0.0,2000.0
2023-06-02,4,890.0,18.7,0.0,1.2,80.0,0.0,1999.0
2023-06-02,5,1965.0,18.4,0.0,2.0,83.0,0.0,1998.0
2023-06-02,6,4676.0,18.0,0.0,1.4,83.0,0.0,1299.0
2023-06-02,7,11980.0,18.1,0.0,3.1,89.0,0.0,822.0
2023-06-02,8,16654.0,18.4,0.0,1.4,85.0,0.0,1406.0
2023-06-02,9,8069.0,18.5,0.0,2.2,87.0,0.0,1491.0
2023-06-02,10,5899.0,19.1,0.0,1.9,83.0,0.0,1728.0
2023-06-02,11,6915.0,19.6,0.0,1.8,83.0,0.0,1594.0
2023-06-02,12,7736.0,19.8,0.0,2.7000000000000006,82.0,0.0,1428.0
2023-06-02,13,7191.0,20.4,0.0,2.5,81.0,0.0,1538.0
2023-06-02,14,7354.0,21.5,0.0,2.4,78.0,0.0,1798.0
2023-06-02,15,9016.0,23.8,0.0,2.5,66.0,0.0,2000.0
2023-06-02,16,11334.0,24.4,0.0,2.2,61.0,0.0,2000.0
2023-06-02,17,16593.0,24.6,0.0,3.6000000000000005,61.0,0.0,2000.0
2023-06-02,18,21498.0,24.4,0.0,3.2,63.0,0.0,2000.0
2023-06-02,19,15021.0,22.600000000000005,0.0,4.1,71.0,0.0,2000.0
2023-06-02,20,11837.0,21.3,0.0,2.6,74.0,0.0,2000.0
2023-06-02,21,11063.0,20.5,0.0,2.9,77.0,0.0,2000.0
2023-06-02,22,9975.0,19.8,0.0,2.6,80.0,0.0,1936.0
2023-06-02,23,6675.0,19.3,0.0,1.2,80.0,0.0,1882.0
2023-06-03,0,5049.0,18.8,0.0,1.9,83.0,0.0,1397.0
2023-06-03,1,3571.0,18.4,0.0,1.4,86.0,0.0,1333.0
2023-06-03,2,2417.0,18.1,0.0,2.3,86.0,0.0,1325.0
2023-06-03,3,1569.0,17.7,0.0,1.2,87.0,0.0,1461.0
2023-06-03,4,1098.0,17.5,0.0,1.0,86.0,0.0,1972.0
2023-06-03,5,1341.0,17.0,0.0,0.0,86.0,0.0,2000.0
2023-06-03,6,2032.0,16.7,0.0,1.0,86.0,0.0,2000.0
2023-06-03,7,3261.0,17.7,0.0,1.0,82.0,0.0,2000.0
2023-06-03,8,5582.0,19.9,0.0,1.0,69.0,0.0,2000.0
2023-06-03,9,6628.0,22.0,0.0,2.3,56.0,0.0,2000.0
2023-06-03,10,7135.0,23.5,0.0,3.2999999999999994,50.0,0.0,2000.0
2023-06-03,11,8014.0,24.8,0.0,3.0,41.0,0.0,2000.0
2023-06-03,12,8712.0,25.8,0.0,4.2,39.0,0.0,2000.0
2023-06-03,13,9129.0,26.6,0.0,3.9,36.0,0.0,2000.0
2023-06-03,14,9505.0,27.2,0.0,4.3,31.0,0.0,2000.0
2023-06-03,15,9974.0,27.7,0.0,4.2,40.0,0.0,2000.0
2023-06-03,16,11171.0,27.3,0.0,4.7,38.0,0.0,2000.0
2023-06-03,17,12502.0,26.900000000000002,0.0,3.5,39.0,0.0,2000.0
2023-06-03,18,12810.0,25.6,0.0,3.7,41.0,0.0,2000.0
2023-06-03,19,12039.0,24.0,0.0,3.0,47.0,0.0,2000.0
2023-06-03,20,11454.0,22.0,0.0,3.8,54.0,0.0,2000.0
2023-06-03,21,10481.0,21.2,0.0,2.8,57.0,0.0,2000.0
2023-06-03,22,9109.0,20.4,0.0,3.4,65.0,0.0,2000.0
2023-06-03,23,6183.0,19.8,0.0,2.2,68.0,0.0,2000.0
2023-06-04,0,5031.0,19.0,0.0,2.5,75.0,0.0,2000.0
2023-06-04,1,3581.0,18.2,0.0,1.7,80.0,0.0,1974.0
2023-06-04,2,2349.0,17.8,0.0,1.1,83.0,0.0,1549.0
2023-06-04,3,1417.0,17.4,0.0,2.0,87.0,0.0,1203.0
2023-06-04,4,907.0,17.2,0.0,1.6,88.0,0.0,846.0
2023-06-04,5,1002.0,17.2,0.0,1.1,87.0,0.0,769.0
2023-06-04,6,1509.0,16.9,0.0,1.5,87.0,0.0,897.0
2023-06-04,7,2334.0,17.3,0.0,1.0,85.0,0.0,1140.0
2023-06-04,8,3737.0,19.0,0.0,1.4,79.0,0.0,1478.0
2023-06-04,9,4968.0,20.9,0.0,1.7,70.0,0.0,1895.0
2023-06-04,10,5667.0,22.9,0.0,2.2,62.0,0.0,2000.0
2023-06-04,11,6271.0,24.400000000000002,0.0,2.0,56.0,0.0,2000.0
2023-06-04,12,7693.0,26.0,0.0,3.0,52.0,0.0,2000.0
2023-06-04,13,8783.0,26.2,0.0,5.6,40.0,0.0,2000.0
2023-06-04,14,8875.0,26.0,0.0,2.4,40.0,0.0,2000.0
2023-06-04,15,9630.0,27.0,0.0,4.0,35.0,0.0,2000.0
2023-06-04,16,10539.0,27.6,0.0,3.4,32.0,0.0,2000.0
2023-06-04,17,11908.0,27.6,0.0,4.4,30.0,0.0,2000.0
2023-06-04,18,12538.0,26.7,0.0,3.4,35.0,0.0,2000.0
2023-06-04,19,12184.0,24.8,0.0,3.3,37.0,0.0,2000.0
2023-06-04,20,11560.0,23.3,0.0,2.5,38.0,0.0,2000.0
2023-06-04,21,10089.0,22.0,0.0,4.2,54.0,0.0,2000.0
2023-06-04,22,7488.0,21.199999999999996,0.0,1.8000000000000003,61.0,0.0,2000.0
2023-06-04,23,5312.0,20.7,0.0,1.5,64.0,0.0,2000.0
2023-06-05,0,3703.0,20.1,0.0,0.8,68.0,0.0,2000.0
2023-06-05,1,2161.0,19.6,0.0,1.2,73.0,0.0,2000.0
2023-06-05,2,1399.0,19.2,0.0,0.6,73.0,0.0,2000.0
2023-06-05,3,867.0,18.7,0.0,0.0,77.0,0.0,2000.0
2023-06-05,4,816.0,18.1,0.0,0.7,79.0,0.0,2000.0
2023-06-05,5,1834.0,17.8,0.0,0.0,83.0,0.0,2000.0
2023-06-05,6,4045.0,17.7,0.0,1.2,82.0,0.0,2000.0
2023-06-05,7,9183.0,18.8,0.0,0.9,77.0,0.0,2000.0
2023-06-05,8,13470.0,20.5,0.0,1.2,73.0,0.0,2000.0
2023-06-05,9,7646.0,21.800000000000004,0.0,2.8,71.0,0.0,2000.0
2023-06-05,10,6304.0,22.3,0.0,4.2,68.0,0.0,2000.0
2023-06-05,11,7173.0,23.4,0.0,3.8999999999999995,64.0,0.0,2000.0
2023-06-05,12,7869.0,23.9,0.0,3.6,61.0,0.0,2000.0
2023-06-05,13,7671.0,25.1,0.0,4.3,57.0,0.0,2000.0
2023-06-05,14,7711.0,25.2,0.0,3.6,54.0,0.0,2000.0
2023-06-05,15,8705.0,26.0,0.0,3.6,48.0,0.0,2000.0
2023-06-05,16,10888.0,25.8,0.0,3.9,49.0,0.0,2000.0
2023-06-05,17,15742.0,25.4,0.0,4.6,50.0,0.0,2000.0
2023-06-05,18,20828.0,24.1,0.0,4.3,54.0,0.0,2000.0
2023-06-05,19,14818.0,22.3,0.0,3.4,60.0,0.0,2000.0
2023-06-05,20,12729.0,21.1,0.0,3.3999999999999995,64.0,0.0,2000.0
2023-06-05,21,11864.0,20.4,0.0,2.2,66.0,0.0,2000.0
2023-06-05,22,10257.0,20.0,0.0,2.4,68.0,0.0,2000.0
2023-06-05,23,6617.0,19.5,0.0,2.7,72.0,0.0,2000.0
2023-06-06,0,5035.0,19.0,0.0,2.6,76.0,0.0,2000.0
2023-06-06,1,3595.0,18.8,0.0,1.6,78.0,0.0,2000.0
2023-06-06,2,2355.0,18.6,0.0,2.3,79.0,0.0,2000.0
2023-06-06,3,1524.0,18.2,0.0,2.3,83.0,0.0,2000.0
2023-06-06,4,1087.0,17.9,0.0,1.5,84.0,0.0,2000.0
2023-06-06,5,1369.0,17.6,0.0,1.1,85.0,0.0,2000.0
2023-06-06,6,2058.0,17.3,0.0,0.7,86.0,0.0,2000.0
2023-06-06,7,2937.0,18.2,0.0,1.5,84.0,0.0,2000.0
2023-06-06,8,4285.0,19.4,0.0,3.2,75.0,0.0,2000.0
2023-06-06,9,5647.0,19.8,0.0,2.5,74.0,0.0,2000.0
2023-06-06,10,6670.0,20.8,0.0,1.8999999999999997,68.0,0.0,2000.0
2023-06-06,11,8025.0,22.6,0.0,2.0,62.0,0.0,2000.0
2023-06-06,12,9153.0,23.2,0.0,2.5,59.0,0.0,2000.0
2023-06-06,13,9890.0,25.0,0.0,3.4,55.0,0.0,2000.0
2023-06-06,14,8917.0,24.5,0.0,4.9,53.0,0.0,2000.0
2023-06-06,15,8577.0,22.6,0.0,5.5,63.0,0.0,2000.0
2023-06-06,16,12188.0,23.4,0.0,3.2,63.0,0.0,2000.0
2023-06-06,17,13473.0,23.4,0.0,3.7,60.0,0.0,2000.0
2023-06-06,18,13708.0,22.6,0.0,3.6,64.0,0.0,2000.0
2023-06-06,19,12809.0,21.0,0.0,3.8999999999999995,70.0,0.0,2000.0
2023-06-06,20,11492.0,19.6,0.0,3.5,77.0,0.0,2000.0
2023-06-06,21,9784.0,19.4,0.0,3.0,75.0,0.0,2000.0
2023-06-06,22,7817.0,19.3,0.0,2.9,77.0,0.0,2000.0
2023-06-06,23,4970.0,19.3,0.0,2.4,78.0,0.0,2000.0
2023-06-07,0,3409.0,19.2,0.0,2.3,79.0,0.0,1991.0
2023-06-07,1,2009.0,19.2,0.0,2.8,81.0,0.0,2000.0
2023-06-07,2,1259.0,19.1,0.0,2.2,78.0,0.0,2000.0
2023-06-07,3,886.0,19.0,0.0,1.9,81.0,0.0,2000.0
2023-06-07,4,807.0,19.0,0.0,2.6,80.0,0.0,1997.0
2023-06-07,5,1978.0,19.0,0.0,2.5,80.0,0.0,2000.0
2023-06-07,6,4531.0,19.0,0.0,1.6,78.0,0.0,2000.0
2023-06-07,7,11957.0,19.0,0.0,1.9000000000000001,82.0,0.0,1567.0
2023-06-07,8,16783.0,19.2,0.0,1.4,83.0,0.0,1474.0
2023-06-07,9,8118.0,19.4,0.0,2.0,82.0,0.0,1302.0
2023-06-07,10,5614.0,19.7,0.0,1.5,83.0,0.0,1267.0
2023-06-07,11,6460.0,20.4,0.0,1.4,80.0,0.0,1183.0
2023-06-07,12,7094.0,21.4,0.0,2.4,77.0,0.0,1338.0
2023-06-07,13,6833.0,21.9,0.0,3.4,74.0,0.0,1266.0
2023-06-07,14,6971.0,23.2,0.0,2.0,70.0,0.0,1381.0
2023-06-07,15,8092.0,24.100000000000005,0.0,3.2000000000000006,66.0,0.0,960.0
2023-06-07,16,10969.0,24.8,0.0,2.6,63.0,0.0,1590.0
2023-06-07,17,16428.0,25.5,0.0,2.0,63.0,0.0,1943.0
2023-06-07,18,22629.0,25.1,0.0,2.0,66.0,0.0,2000.0
2023-06-07,19,15054.0,24.0,0.0,2.4,71.0,0.0,2000.0
2023-06-07,20,12472.0,23.2,0.0,2.1,70.0,0.0,2000.0
2023-06-07,21,11427.0,22.5,0.0,2.0,73.0,0.0,1994.0
2023-06-07,22,9298.0,22.0,0.0,1.4,77.0,0.0,1714.0
2023-06-07,23,5501.0,21.5,0.0,1.4,77.0,0.0,1312.0
2023-06-08,0,3634.0,21.0,0.0,1.3,79.0,0.0,1250.0
2023-06-08,1,2520.0,20.1,0.0,1.9,80.0,0.0,1568.0
2023-06-08,2,1515.0,19.1,0.0,2.5,84.0,0.0,1845.0
2023-06-08,3,948.0,18.6,0.0,1.7,88.0,0.0,1165.0
2023-06-08,4,873.0,18.4,0.0,2.5,88.0,0.0,878.0
2023-06-08,5,2004.0,18.4,0.0,1.9,87.0,0.0,2000.0
2023-06-08,6,4838.0,18.4,0.0,2.4,86.0,0.0,2000.0
2023-06-08,7,12724.0,18.5,0.0,1.0,86.0,0.0,2000.0
2023-06-08,8,17387.0,19.3,0.0,2.7000000000000006,82.0,0.0,2000.0
2023-06-08,9,8470.0,20.6,0.0,1.8,75.0,0.0,2000.0
2023-06-08,10,5866.0,21.2,0.0,3.2,73.0,0.0,2000.0
2023-06-08,11,6280.0,21.8,0.0,3.3,71.0,0.0,2000.0
2023-06-08,12,6441.0,21.5,0.0,3.9,73.0,0.0,2000.0
2023-06-08,13,5712.0,21.6,0.0,1.6000000000000003,74.0,0.0,2000.0
2023-06-08,14,3268.0,21.8,0.0,2.3,76.0,0.0,2000.0
2023-06-08,15,6319.0,22.0,0.1,1.6,75.0,0.0,2000.0
2023-06-08,16,10467.0,23.4,0.0,2.0,69.0,0.0,2000.0
2023-06-08,17,15272.0,23.7,0.0,3.3,66.0,0.0,2000.0
2023-06-08,18,21671.0,23.4,0.0,3.1,69.0,0.0,2000.0
2023-06-08,19,14257.0,21.8,0.0,2.4,77.0,0.0,2000.0
2023-06-08,20,8312.0,21.0,0.0,3.8,79.0,0.0,2000.0
2023-06-08,21,4653.0,20.3,0.3,2.7,84.0,0.0,2000.0
2023-06-08,22,4197.0,20.0,0.0,1.4,86.0,0.0,2000.0
2023-06-08,23,1551.0,19.9,0.1,2.6,88.0,0.0,1053.0
2023-06-09,0,792.0,18.6,1.4,1.6999999999999997,94.0,0.0,916.0
2023-06-09,1,794.0,19.1,0.5,3.7,97.0,0.0,711.0
2023-06-09,2,555.0,19.1,0.3,3.0,99.0,0.0,325.0
2023-06-09,3,507.0,19.0,0.3,2.3,96.0,0.0,487.0
2023-06-09,4,606.0,18.9,0.1,2.3,95.0,0.0,708.0
2023-06-09,5,1544.0,18.5,0.0,1.8000000000000003,96.0,0.0,757.0
2023-06-09,6,4070.0,18.4,0.0,1.3,96.0,0.0,842.0
2023-06-09,7,11285.0,18.7,0.0,1.5,94.0,0.0,1308.0
2023-06-09,8,16636.0,19.9,0.0,1.3,85.0,0.0,2000.0
2023-06-09,9,8135.0,21.4,0.0,1.1,77.0,0.0,2000.0
2023-06-09,10,5663.0,22.5,0.0,2.1,65.0,0.0,2000.0
2023-06-09,11,6731.0,24.199999999999996,0.0,2.2,60.0,0.0,2000.0
2023-06-09,12,7475.0,25.3,0.0,2.4,52.0,0.0,2000.0
2023-06-09,13,7004.0,25.9,0.0,2.5,56.0,0.0,2000.0
2023-06-09,14,7253.0,26.2,0.0,2.7,61.0,0.0,1760.0
2023-06-09,15,8707.0,27.2,0.0,2.0,49.0,0.0,2000.0
2023-06-09,16,11188.0,27.8,0.0,2.2,35.0,0.0,2000.0
2023-06-09,17,16790.0,28.1,0.0,1.0,37.0,0.0,2000.0
2023-06-09,18,21326.0,28.0,0.0,0.7,36.0,0.0,2000.0
2023-06-09,19,14860.0,27.1,0.0,1.6,36.0,0.0,2000.0
2023-06-09,20,12448.0,25.699999999999996,0.0,1.4,40.0,0.0,2000.0
2023-06-09,21,11460.0,24.5,0.0,0.8,49.0,0.0,2000.0
2023-06-09,22,10373.0,23.5,0.0,1.2,51.0,0.0,2000.0
2023-06-09,23,6880.0,22.7,0.0,1.6,54.0,0.0,2000.0
2023-06-10,0,5126.0,22.2,0.0,1.4,57.0,0.0,2000.0
2023-06-10,1,3811.0,21.7,0.0,3.1,65.0,0.0,2000.0
2023-06-10,2,2466.0,21.2,0.0,0.7,71.0,0.0,1693.0
2023-06-10,3,1658.0,20.5,0.0,2.3,75.0,0.0,1721.0
2023-06-10,4,1133.0,21.0,0.0,2.1,77.0,0.0,1361.0
2023-06-10,5,1300.0,21.4,0.0,1.5,79.0,0.0,1082.0
2023-06-10,6,2084.0,21.3,0.0,1.1,80.0,0.0,1002.0
2023-06-10,7,3485.0,21.5,0.0,1.1,76.0,0.0,1538.0
2023-06-10,8,5831.0,23.2,0.0,1.1,72.0,0.0,1733.0
2023-06-10,9,6733.0,24.7,0.0,1.3,68.0,0.0,1929.0
2023-06-10,10,7149.0,25.6,0.0,2.8,60.0,0.0,2000.0
2023-06-10,11,8381.0,26.4,0.0,2.7,55.0,0.0,2000.0
2023-06-10,12,8924.0,27.5,0.0,2.6,53.0,0.0,2000.0
2023-06-10,13,9512.0,28.2,0.0,3.1,49.0,0.0,2000.0
2023-06-10,14,9195.0,28.0,0.0,3.1,50.0,0.0,2000.0
2023-06-10,15,7384.0,27.6,0.0,3.5,50.0,0.0,2000.0
2023-06-10,16,6411.0,24.6,0.0,3.6,67.0,0.0,2000.0
2023-06-10,17,8993.0,22.8,0.0,4.4,74.0,0.0,2000.0
2023-06-10,18,10034.0,23.1,0.0,2.2,69.0,0.0,2000.0
2023-06-10,19,9104.0,22.0,0.0,2.3,73.0,0.0,2000.0
2023-06-10,20,8668.0,21.4,0.0,1.3,78.0,0.0,2000.0
2023-06-10,21,8035.0,21.1,0.0,3.5,75.0,0.0,2000.0
2023-06-10,22,5051.0,20.7,0.0,2.3,78.0,0.0,2000.0
2023-06-10,23,1453.0,20.3,0.2,2.0,84.0,0.0,962.0
2023-06-11,0,726.0,19.6,0.6,2.5,90.0,0.0,1453.0
2023-06-11,1,554.0,19.2,3.1,1.8,95.0,0.0,318.0
2023-06-11,2,635.0,18.6,1.8000000000000003,2.6,94.0,0.0,1061.0
2023-06-11,3,480.0,18.3,9.3,2.3,98.0,0.0,183.0
2023-06-11,4,324.0,18.2,11.9,2.4,100.0,0.0,52.0
2023-06-11,5,496.0,18.0,4.5,2.4,97.0,0.0,1027.0
2023-06-11,6,751.0,18.0,0.0,2.0,95.0,0.0,1832.0
2023-06-11,7,993.0,18.0,1.6,2.3,96.0,0.0,1999.0
2023-06-11,8,2624.0,19.0,0.0,2.0,96.0,0.0,1972.0
2023-06-11,9,3911.0,20.4,0.0,2.0,87.0,0.0,2000.0
2023-06-11,10,4886.0,22.3,0.0,1.7,78.0,0.0,2000.0
2023-06-11,11,5911.0,23.6,0.0,2.1,72.0,0.0,2000.0
2023-06-11,12,6204.0,24.800000000000004,0.0,1.4,66.0,0.0,2000.0
2023-06-11,13,7738.0,23.8,0.0,3.2,73.0,0.0,1854.0
2023-06-11,14,8731.0,25.6,0.0,2.7,64.0,0.0,2000.0
2023-06-11,15,9942.0,25.9,0.0,2.4,59.0,0.0,2000.0
2023-06-11,16,10819.0,26.8,0.0,1.5,56.0,0.0,2000.0
2023-06-11,17,11396.0,26.8,0.0,2.1,57.0,0.0,2000.0
2023-06-11,18,11916.0,26.100000000000005,0.0,2.5,58.0,0.0,2000.0
2023-06-11,19,11349.0,26.4,0.0,2.8,58.0,0.0,2000.0
2023-06-11,20,10646.0,24.4,0.0,2.4,68.0,0.0,2000.0
2023-06-11,21,8912.0,22.9,0.0,2.3,68.0,0.0,2000.0
2023-06-11,22,6820.0,21.6,0.0,1.5,74.0,0.0,2000.0
2023-06-11,23,4505.0,21.0,0.0,1.0,75.0,0.0,2000.0
2023-06-12,0,3176.0,20.5,0.0,0.7,78.0,0.0,2000.0
2023-06-12,1,1992.0,20.2,0.0,0.2,79.0,0.0,2000.0
2023-06-12,2,1236.0,19.7,0.0,1.8,83.0,0.0,1650.0
2023-06-12,3,860.0,19.5,0.0,1.1,84.0,0.0,1505.0
2023-06-12,4,765.0,19.1,0.0,1.0,84.0,0.0,1122.0
2023-06-12,5,2140.0,18.7,0.0,0.8,85.0,0.0,918.0
2023-06-12,6,4938.0,18.5,0.0,1.2,90.0,0.0,735.0
2023-06-12,7,12679.0,19.3,0.0,1.8,88.0,0.0,957.0
2023-06-12,8,16271.0,20.800000000000004,0.0,0.8,78.0,0.0,1679.0
2023-06-12,9,7964.0,22.8,0.0,1.4,68.0,0.0,2000.0
2023-06-12,10,5501.0,24.0,0.0,1.9,57.0,0.0,2000.0
2023-06-12,11,6457.0,25.1,0.0,2.5,55.0,0.0,2000.0
2023-06-12,12,6903.0,26.1,0.0,1.9,55.0,0.0,2000.0
2023-06-12,13,6462.0,26.7,0.0,1.6,54.0,0.0,2000.0
2023-06-12,14,6425.0,27.4,0.0,3.1,48.0,0.0,2000.0
2023-06-12,15,7884.0,26.0,0.0,4.0,55.0,0.0,2000.0
2023-06-12,16,10567.0,24.4,0.0,2.9,65.0,0.0,2000.0
2023-06-12,17,10822.0,23.6,0.0,2.9,64.0,0.0,2000.0
