날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%),시정(10m)
2021-10-29,00,11.8,,2.5,60,2000
2021-10-29,01,11.8,,2.5,59,2000
2021-10-29,02,11.6,,2.6,60,2000
2021-10-29,03,11.1,,2.3,61,2000
2021-10-29,04,10.8,,2.6,63,2000
2021-10-29,05,10.6,,2.2,63,2000
2021-10-29,06,10.6,,2.9,64,2000
2021-10-29,07,10.7,,2.5,62,2000
2021-10-29,08,11.2,,2.6,62,2000
2021-10-29,09,13.2,,2.8,57,2000
2021-10-29,10,14.9,,2.3,53,2000
2021-10-29,11,16.5,,3.4,48,2000
2021-10-29,12,18.2,,2.4,47,2000
2021-10-29,13,18.9,,2.2,43,2000
2021-10-29,14,20.0,,1.8,40,2000
2021-10-29,15,20.5,,1.8,39,2000
2021-10-29,16,20.3,,1.5,37,2000
2021-10-29,17,18.6,,1.1,41,2000
2021-10-29,18,16.8,,0.8,52,2000
2021-10-29,19,15.5,,0.2,55,2000
2021-10-29,20,14.6,,0.4,60,2000
2021-10-29,21,13.9,,1.4,60,2000
2021-10-29,22,13.3,,1.4,63,2000
2021-10-29,23,12.6,,1.7,66,2000
2021-10-30,00,12.4,,1.7,67,2000
2021-10-30,01,12.0,,1.5,67,2000
2021-10-30,02,11.6,,1.5,67,2000
2021-10-30,03,11.5,,1.8,68,2000
2021-10-30,04,11.5,,2.4,68,2000
2021-10-30,05,11.2,,2.5,68,2000
2021-10-30,06,11.1,,2.5,68,2000
2021-10-30,07,11.1,,3.0,68,2000
2021-10-30,08,11.6,,1.7,66,2000
2021-10-30,09,12.5,,1.8,64,2000
2021-10-30,10,13.6,,1.4,62,2000
2021-10-30,11,14.7,,1.7,59,2000
2021-10-30,12,16.2,,2.2,54,2000
2021-10-30,13,16.4,,1.2,54,2000
2021-10-30,14,16.7,,0.8,53,2000
2021-10-30,15,17.6,,1.3,51,2000
2021-10-30,16,17.6,,1.1,51,2000
2021-10-30,17,17.4,,1.5,49,2000
2021-10-30,18,16.2,,0.5,54,2000
2021-10-30,19,15.3,,1.6,59,2000
2021-10-30,20,14.3,,1.3,63,2000
2021-10-30,21,13.5,,0.9,66,2000
2021-10-30,22,13.0,,1.7,70,2000
2021-10-30,23,12.5,,1.3,70,2000
2021-10-31,00,11.8,,1.7,74,2000
2021-10-31,01,11.3,,1.2,77,2000
2021-10-31,02,11.0,,1.5,80,2000
2021-10-31,03,10.6,,1.6,81,2000
2021-10-31,04,10.1,,1.5,84,2000
2021-10-31,05,9.9,,1.2,85,2000
2021-10-31,06,9.6,,1.6,86,2000
2021-10-31,07,9.2,,1.5,87,2000
2021-10-31,08,9.9,,2.2,88,2000
2021-10-31,09,11.8,,1.5,83,1962
2021-10-31,10,14.0,,1.2,77,1836
2021-10-31,11,16.1,,1.1,70,1891
2021-10-31,12,18.0,,1.4,58,2000
2021-10-31,13,18.8,,1.6,53,2000
2021-10-31,14,19.9,,1.9,50,2000
2021-10-31,15,19.8,,1.0,51,2000
2021-10-31,16,19.5,,2.3,48,2000
2021-10-31,17,17.6,,2.5,52,2000
2021-10-31,18,16.4,,2.5,60,2000
2021-10-31,19,15.7,,1.0,66,2000
2021-10-31,20,15.3,,1.3,70,2000
2021-10-31,21,14.3,0.7,0.3,77,2000
2021-10-31,22,13.5,,0.6,84,1341
2021-10-31,23,12.9,,1.7,87,1060
2021-11-01,00,12.6,,0.5,90,684
2021-11-01,01,12.3,,0.1,89,562
2021-11-01,02,12.6,,1.7,92,459
2021-11-01,03,12.0,,1.5,90,484
2021-11-01,04,11.5,,2.1,91,590
2021-11-01,05,11.0,,2.4,93,494
2021-11-01,06,10.8,,1.6,93,470
2021-11-01,07,10.5,,1.9,94,506
2021-11-01,08,10.4,,0.9,94,579
2021-11-01,09,11.6,,1.7,92,1050
2021-11-01,10,13.3,,2.1,78,1586
2021-11-01,11,14.0,,2.9,70,1676
2021-11-01,12,15.5,,2.8,63,1958
2021-11-01,13,16.4,,2.2,59,1996
2021-11-01,14,16.2,,2.7,58,2000
2021-11-01,15,16.8,,2.8,53,2000
2021-11-01,16,16.6,,2.6,55,2000
2021-11-01,17,14.8,,2.6,61,2000
2021-11-01,18,14.0,,2.8,66,2000
2021-11-01,19,13.3,,2.2,71,2000
2021-11-01,20,12.5,,1.2,73,2000
2021-11-01,21,11.6,,0.5,76,1968
2021-11-01,22,11.2,,1.1,80,1675
2021-11-01,23,10.7,,1.9,82,1477
2021-11-02,00,10.5,,1.1,85,1300
2021-11-02,01,9.9,,2.6,88,1114
2021-11-02,02,9.4,,1.5,88,927
2021-11-02,03,9.0,,1.4,91,814
2021-11-02,04,8.6,,1.4,91,760
2021-11-02,05,8.0,,1.0,91,613
2021-11-02,06,8.1,,0.9,95,504
2021-11-02,07,8.0,,0.8,94,538
2021-11-02,08,8.4,,0.8,95,626
2021-11-02,09,9.7,,0.5,96,791
2021-11-02,10,11.8,,1.4,82,1109
2021-11-02,11,13.2,,2.1,71,1649
2021-11-02,12,14.1,,2.9,63,2000
2021-11-02,13,14.9,,2.3,58,1999
2021-11-02,14,16.0,,1.9,55,2000
2021-11-02,15,16.7,,2.8,52,2000
2021-11-02,16,15.8,,2.5,53,2000
2021-11-02,17,14.5,,2.6,55,2000
2021-11-02,18,13.3,,2.6,66,2000
2021-11-02,19,12.5,,2.0,68,2000
2021-11-02,20,12.0,,2.4,69,2000
2021-11-02,21,11.4,,2.0,70,2000
2021-11-02,22,10.9,,1.4,72,2000
2021-11-02,23,10.5,,1.3,75,2000
2021-11-03,00,10.0,,1.0,80,2000
2021-11-03,01,9.6,,0.3,81,2000
2021-11-03,02,9.3,,0.8,83,1802
2021-11-03,03,9.0,,2.1,84,1908
2021-11-03,04,8.9,,0.9,85,1624
2021-11-03,05,8.4,,0.8,87,1414
2021-11-03,06,8.0,,1.5,88,1258
2021-11-03,07,7.7,,1.4,89,1273
2021-11-03,08,7.8,,1.6,89,1222
2021-11-03,09,9.4,,2.1,86,1280
2021-11-03,10,12.4,,1.6,75,1474
2021-11-03,11,13.7,,2.3,63,2000
2021-11-03,12,15.3,,2.0,49,2000
2021-11-03,13,15.9,,2.8,37,2000
2021-11-03,14,16.6,,2.7,39,2000
2021-11-03,15,17.0,,2.9,47,2000
2021-11-03,16,16.1,,2.3,50,1689
2021-11-03,17,15.2,,2.0,55,1500
2021-11-03,18,14.0,,2.3,63,1576
2021-11-03,19,13.3,,1.8,69,1318
2021-11-03,20,12.5,,0.7,70,1182
2021-11-03,21,11.8,,1.3,74,1107
2021-11-03,22,11.7,,0.2,77,1043
2021-11-03,23,12.1,,1.2,78,1022
2021-11-04,00,12.0,,0.6,78,1050
2021-11-04,01,12.0,,2.3,79,1864
2021-11-04,02,11.2,,0.5,82,1656
2021-11-04,03,10.5,,0.9,86,1146
2021-11-04,04,9.8,,1.3,89,893
2021-11-04,05,9.3,,1.8,90,723
2021-11-04,06,8.9,,1.6,91,668
2021-11-04,07,8.6,,1.9,92,620
2021-11-04,08,8.6,,1.9,92,553
2021-11-04,09,10.5,,2.3,89,683
2021-11-04,10,12.1,,1.3,79,883
2021-11-04,11,14.1,,1.2,72,1042
2021-11-04,12,15.0,,1.5,67,1440
2021-11-04,13,15.3,,1.2,67,1306
2021-11-04,14,15.3,,1.1,69,1020
2021-11-04,15,15.7,0.0,1.4,66,1040
2021-11-04,16,16.0,,2.0,65,1055
2021-11-04,17,15.5,,2.1,67,959
2021-11-04,18,14.2,,1.5,72,811
2021-11-04,19,13.2,,0.8,78,750
2021-11-04,20,12.3,,0.9,81,659
2021-11-04,21,11.7,,1.2,85,536
2021-11-04,22,11.3,,0.5,86,447
2021-11-04,23,10.8,,1.1,88,504
2021-11-05,00,10.2,,1.8,87,545
2021-11-05,01,9.8,,1.7,88,616
2021-11-05,02,9.4,,1.7,90,512
2021-11-05,03,9.1,,1.0,91,533
2021-11-05,04,8.8,,1.6,93,426
2021-11-05,05,8.4,,1.8,93,394
2021-11-05,06,8.0,,1.9,94,349
2021-11-05,07,7.9,,1.7,95,331
2021-11-05,08,8.0,,1.9,96,346
2021-11-05,09,9.7,,1.4,93,476
2021-11-05,10,12.4,,2.3,79,615
2021-11-05,11,14.1,,1.7,71,751
2021-11-05,12,15.6,,2.6,62,864
2021-11-05,13,17.6,,1.4,50,1259
2021-11-05,14,19.7,,1.9,36,2000
2021-11-05,15,20.2,,2.2,29,2000
2021-11-05,16,19.7,,0.4,36,2000
2021-11-05,17,18.3,,1.0,42,2000
2021-11-05,18,16.2,,0.1,46,2000
2021-11-05,19,15.1,,1.3,56,1258
2021-11-05,20,14.0,,0.7,61,1191
2021-11-05,21,13.4,,0.9,60,1507
2021-11-05,22,12.7,,0.6,63,1427
2021-11-05,23,11.9,,2.2,69,1144
2021-11-06,00,11.5,,1.4,73,1034
2021-11-06,01,10.9,,1.9,76,932
2021-11-06,02,10.4,,1.7,77,1021
2021-11-06,03,9.9,,1.6,79,918
2021-11-06,04,9.4,,1.7,79,1041
2021-11-06,05,9.3,,2.2,80,1109
2021-11-06,06,9.0,,2.2,82,930
2021-11-06,07,8.9,,1.1,82,1045
2021-11-06,08,9.1,,1.8,82,1004
2021-11-06,09,10.8,,1.2,79,971
2021-11-06,10,13.5,,1.7,64,1518
2021-11-06,11,16.2,,1.4,54,2000
2021-11-06,12,18.2,,1.8,47,2000
2021-11-06,13,19.3,,2.0,43,2000
2021-11-06,14,20.7,,2.3,38,2000
2021-11-06,15,21.1,,2.1,35,2000
2021-11-06,16,20.8,,0.8,35,2000
2021-11-06,17,19.0,,2.5,45,2000
2021-11-06,18,17.4,,1.6,48,2000
2021-11-06,19,15.9,,1.3,51,2000
2021-11-06,20,14.8,,0.9,55,2000
2021-11-06,21,14.2,,0.8,56,2000
2021-11-06,22,13.7,,1.1,59,1727
2021-11-06,23,13.2,,1.1,61,1994
2021-11-07,00,12.3,,1.3,63,1990
2021-11-07,01,11.5,,2.4,67,1818
2021-11-07,02,11.2,,1.4,67,2000
2021-11-07,03,11.1,,1.2,68,2000
2021-11-07,04,10.4,,1.7,72,2000
2021-11-07,05,10.3,,2.4,73,2000
2021-11-07,06,10.0,,1.2,73,2000
2021-11-07,07,9.8,,1.8,76,2000
2021-11-07,08,9.7,,2.0,77,1985
2021-11-07,09,12.0,,1.8,70,2000
2021-11-07,10,15.2,,2.4,58,2000
2021-11-07,11,17.4,,2.3,50,2000
2021-11-07,12,19.1,,3.3,47,2000
2021-11-07,13,20.4,,2.6,44,2000
2021-11-07,14,20.9,,3.5,42,2000
2021-11-07,15,20.2,,3.1,45,2000
2021-11-07,16,19.7,,3.1,45,2000
2021-11-07,17,19.0,,2.5,47,2000
2021-11-07,18,18.0,,1.4,49,2000
2021-11-07,19,17.0,,0.5,52,2000
2021-11-07,20,16.6,,2.1,54,2000
2021-11-07,21,16.7,,2.9,52,2000
2021-11-07,22,16.1,,2.6,50,2000
2021-11-07,23,15.7,,2.5,50,2000
2021-11-08,00,15.5,,3.1,56,2000
2021-11-08,01,15.4,,2.4,60,2000
2021-11-08,02,15.1,,2.5,61,2000
2021-11-08,03,15.0,,2.3,62,2000
2021-11-08,04,14.9,,1.8,66,2000
2021-11-08,05,15.1,,2.9,68,2000
2021-11-08,06,15.2,0.2,2.3,74,1285
2021-11-08,07,14.0,,1.5,87,366
2021-11-08,08,13.6,,3.8,92,618
2021-11-08,09,10.5,13.8,5.8,91,337
2021-11-08,10,8.3,,6.8,92,647
2021-11-08,11,6.6,,3.2,93,1119
2021-11-08,12,6.5,9.4,4.2,92,1337
2021-11-08,13,6.7,,2.4,86,2000
2021-11-08,14,6.8,,3.3,82,1661
2021-11-08,15,6.7,0.2,4.3,87,1100
2021-11-08,16,6.5,,1.9,87,2000
2021-11-08,17,5.7,,4.0,91,2000
2021-11-08,18,5.4,1.8,3.2,90,1984
2021-11-08,19,5.0,,2.6,85,2000
2021-11-08,20,5.0,,3.5,83,2000
2021-11-08,21,4.7,0.1,3.5,78,2000
2021-11-08,22,4.8,,3.5,76,2000
2021-11-08,23,4.7,,2.5,77,1943
2021-11-09,00,4.5,0.2,2.7,83,1797
2021-11-09,01,4.5,,4.1,78,2000
2021-11-09,02,3.9,,3.6,77,2000
2021-11-09,03,3.5,0.1,2.2,76,2000
2021-11-09,04,3.1,,1.7,81,2000
2021-11-09,05,3.4,,1.4,78,2000
2021-11-09,06,3.8,0.0,1.2,77,1996
2021-11-09,07,3.9,,1.2,83,2000
2021-11-09,08,3.7,,1.6,89,1539
2021-11-09,09,4.1,0.6,2.1,90,1466
2021-11-09,10,4.8,,1.1,89,2000
2021-11-09,11,5.6,,0.7,86,2000
2021-11-09,12,6.0,0.0,2.4,85,1571
2021-11-09,13,5.8,,3.1,88,2000
2021-11-09,14,5.9,,1.8,84,1993
2021-11-09,15,5.8,1.2,2.4,90,2000
2021-11-09,16,6.2,,2.7,87,2000
2021-11-09,17,6.4,,2.2,85,2000
2021-11-09,18,6.3,0.1,2.5,82,2000
2021-11-09,19,6.2,,2.7,76,2000
2021-11-09,20,6.2,,2.6,76,2000
2021-11-09,21,5.8,0.0,2.6,73,2000
2021-11-09,22,5.6,,2.2,75,2000
2021-11-09,23,4.7,,4.0,75,2000
2021-11-10,00,3.5,,3.9,69,2000
2021-11-10,01,2.5,,2.3,72,2000
2021-11-10,02,1.9,,2.7,75,2000
2021-11-10,03,1.4,,1.3,76,2000
2021-11-10,04,1.2,,0.5,75,2000
2021-11-10,05,0.7,,0.7,78,2000
2021-11-10,06,1.2,,1.0,77,2000
2021-11-10,07,1.2,,0.9,88,723
2021-11-10,08,1.3,,0.1,89,2000
2021-11-10,09,2.1,0.3,1.7,90,2000
2021-11-10,10,3.8,,2.2,80,2000
2021-11-10,11,5.1,,2.9,70,2000
2021-11-10,12,6.5,,2.8,68,2000
2021-11-10,13,6.2,,4.8,61,2000
2021-11-10,14,5.9,,3.8,66,2000
2021-11-10,15,7.1,,3.7,55,2000
2021-11-10,16,7.1,,3.4,58,2000
2021-11-10,17,6.2,,2.9,62,2000
2021-11-10,18,5.9,0.0,3.2,67,2000
2021-11-10,19,5.6,,3.3,71,2000
2021-11-10,20,5.5,,2.7,74,2000
2021-11-10,21,5.4,0.0,3.0,74,2000
2021-11-10,22,5.1,,2.9,75,2000
2021-11-10,23,4.5,,2.8,77,2000
2021-11-11,00,4.2,,2.2,80,2000
2021-11-11,01,4.0,,3.1,79,2000
2021-11-11,02,3.9,,2.9,81,2000
2021-11-11,03,3.7,,3.3,65,2000
2021-11-11,04,3.3,,3.0,58,2000
2021-11-11,05,2.4,,0.7,62,2000
2021-11-11,06,2.3,,0.6,65,2000
2021-11-11,07,2.4,,0.8,63,2000
2021-11-11,08,2.6,,1.2,65,2000
2021-11-11,09,4.2,,1.3,62,2000
2021-11-11,10,6.8,,1.3,56,2000
2021-11-11,11,8.4,,4.0,54,2000
2021-11-11,12,9.0,0.0,4.2,52,2000
2021-11-11,13,9.1,,4.4,51,2000
2021-11-11,14,8.3,,4.3,56,2000
2021-11-11,15,8.8,,5.0,54,2000
2021-11-11,16,8.1,,4.5,53,2000
2021-11-11,17,7.4,,3.9,57,2000
2021-11-11,18,6.5,,3.9,57,2000
2021-11-11,19,5.8,,2.7,61,2000
2021-11-11,20,5.2,,2.5,61,2000
2021-11-11,21,4.6,,2.9,60,2000
2021-11-11,22,4.2,,2.5,63,2000
2021-11-11,23,3.8,,2.5,69,2000
2021-11-12,00,3.2,,2.3,70,2000
2021-11-12,01,3.0,,3.2,73,2000
2021-11-12,02,3.0,,2.6,73,2000
2021-11-12,03,2.9,,2.6,71,2000
2021-11-12,04,2.7,,3.0,74,2000
2021-11-12,05,2.4,,3.3,66,2000
2021-11-12,06,2.1,,2.6,63,2000
2021-11-12,07,1.5,,1.6,62,2000
2021-11-12,08,1.6,,1.4,64,2000
2021-11-12,09,2.8,,2.1,57,2000
2021-11-12,10,4.6,,4.7,44,2000
2021-11-12,11,6.2,,4.0,46,2000
2021-11-12,12,7.0,,5.2,45,2000
2021-11-12,13,7.7,,4.5,42,2000
2021-11-12,14,8.0,,4.0,42,2000
2021-11-12,15,8.2,,5.1,40,2000
2021-11-12,16,7.6,,3.9,44,2000
2021-11-12,17,6.8,,2.0,46,2000
2021-11-12,18,5.9,,2.2,50,2000
2021-11-12,19,5.4,,2.4,53,2000
2021-11-12,20,4.9,,2.0,55,2000
2021-11-12,21,4.5,,1.2,54,2000
2021-11-12,22,3.6,,0.9,59,2000
2021-11-12,23,3.1,,0.6,64,2000
2021-11-13,00,2.8,,0.8,63,2000
2021-11-13,01,2.3,,0.6,68,2000
2021-11-13,02,2.0,,1.1,68,2000
2021-11-13,03,1.8,,1.0,69,2000
2021-11-13,04,1.8,,0.6,70,2000
2021-11-13,05,1.3,,2.1,70,2000
2021-11-13,06,0.9,,2.1,75,2000
2021-11-13,07,0.6,,2.0,78,2000
2021-11-13,08,0.8,,1.4,79,2000
2021-11-13,09,2.9,,1.8,71,2000
2021-11-13,10,5.7,,1.7,60,2000
2021-11-13,11,8.2,,1.5,53,2000
2021-11-13,12,9.8,,1.8,50,2000
2021-11-13,13,11.2,,1.3,52,2000
2021-11-13,14,12.9,,2.7,52,2000
2021-11-13,15,12.7,,1.2,55,2000
2021-11-13,16,12.7,,1.9,58,2000
2021-11-13,17,12.3,,2.2,56,2000
2021-11-13,18,11.3,,2.3,61,2000
2021-11-13,19,10.4,,1.5,65,2000
2021-11-13,20,9.7,,1.1,70,2000
2021-11-13,21,9.4,,0.0,73,2000
2021-11-13,22,9.3,,0.6,74,2000
2021-11-13,23,9.2,,1.0,74,2000
2021-11-14,00,9.3,,1.5,75,2000
2021-11-14,01,9.0,,1.2,75,2000
2021-11-14,02,8.8,,1.3,78,2000
2021-11-14,03,8.7,,1.4,78,2000
2021-11-14,04,8.5,,1.3,78,2000
2021-11-14,05,7.9,,1.1,79,2000
2021-11-14,06,7.9,,1.0,82,2000
2021-11-14,07,8.0,,1.8,81,2000
2021-11-14,08,7.9,,1.4,83,2000
2021-11-14,09,8.8,,1.5,82,2000
2021-11-14,10,10.3,,1.1,78,2000
2021-11-14,11,13.1,,1.4,70,2000
2021-11-14,12,15.5,,2.9,60,1945
2021-11-14,13,16.1,,3.6,43,2000
2021-11-14,14,16.2,,4.9,42,1740
2021-11-14,15,15.9,,4.3,39,1717
2021-11-14,16,15.5,,3.4,47,1518
2021-11-14,17,14.3,,2.6,53,1360
2021-11-14,18,13.3,,1.9,59,1302
2021-11-14,19,12.3,,1.9,68,1065
2021-11-14,20,11.7,,2.3,72,1058
2021-11-14,21,10.9,,2.4,75,1086
2021-11-14,22,10.2,,1.8,79,1003
2021-11-14,23,9.7,,1.5,82,1067
2021-11-15,00,9.3,,1.9,83,1479
2021-11-15,01,8.7,,1.5,84,1132
2021-11-15,02,8.1,,1.5,88,1063
2021-11-15,03,7.5,,1.7,91,828
2021-11-15,04,7.6,,2.5,93,836
2021-11-15,05,6.7,,1.1,91,637
2021-11-15,06,6.4,,1.6,93,557
2021-11-15,07,6.0,,1.3,93,709
2021-11-15,08,5.9,,1.8,94,707
2021-11-15,09,7.2,,1.6,94,817
2021-11-15,10,9.8,,1.8,86,945
2021-11-15,11,12.0,,0.8,72,1161
2021-11-15,12,14.3,,2.2,48,2000
2021-11-15,13,14.7,,2.0,40,2000
2021-11-15,14,14.7,,2.1,37,2000
2021-11-15,15,15.7,,2.7,38,2000
2021-11-15,16,15.0,,1.2,43,2000
2021-11-15,17,13.3,,2.7,50,2000
2021-11-15,18,12.3,,2.9,60,2000
2021-11-15,19,11.4,,1.8,62,2000
2021-11-15,20,10.4,,0.7,65,2000
2021-11-15,21,9.4,,1.5,69,2000
2021-11-15,22,9.0,,0.8,72,2000
2021-11-15,23,8.8,,1.6,76,2000
2021-11-16,00,8.2,,0.9,77,2000
2021-11-16,01,7.9,,1.4,80,2000
2021-11-16,02,7.7,,1.6,81,2000
2021-11-16,03,7.0,,2.2,83,1801
2021-11-16,04,6.4,,1.9,87,1561
2021-11-16,05,6.0,,1.9,83,1488
2021-11-16,06,5.0,,1.3,86,1259
2021-11-16,07,4.6,,1.6,89,1143
2021-11-16,08,4.6,,0.7,91,1174
2021-11-16,09,5.7,,0.8,90,1311
2021-11-16,10,8.3,,1.5,72,1774
2021-11-16,11,10.8,,1.0,57,2000
2021-11-16,12,11.7,,2.8,35,2000
2021-11-16,13,12.5,,2.6,36,2000
2021-11-16,14,13.3,,2.9,35,2000
2021-11-16,15,13.3,,3.3,37,2000
2021-11-16,16,13.0,,3.0,41,2000
2021-11-16,17,11.4,,2.6,47,2000
2021-11-16,18,10.0,,2.5,54,2000
2021-11-16,19,9.3,,2.5,64,2000
2021-11-16,20,8.6,,1.3,68,2000
2021-11-16,21,8.0,,1.1,71,2000
2021-11-16,22,7.8,,1.7,69,2000
2021-11-16,23,7.4,,2.5,67,2000
2021-11-17,00,7.0,,1.9,68,2000
2021-11-17,01,6.1,,0.9,73,2000
2021-11-17,02,5.5,,1.4,75,2000
2021-11-17,03,4.9,,1.1,77,2000
2021-11-17,04,4.6,,1.2,79,2000
2021-11-17,05,4.1,,0.8,84,2000
2021-11-17,06,3.6,,1.3,83,2000
2021-11-17,07,2.7,,2.3,85,2000
2021-11-17,08,2.7,,2.3,87,2000
2021-11-17,09,4.1,,2.2,86,2000
2021-11-17,10,6.9,,2.0,73,2000
2021-11-17,11,9.6,,1.6,60,2000
2021-11-17,12,10.5,,1.4,54,2000
2021-11-17,13,12.0,,2.1,44,2000
2021-11-17,14,12.2,,2.0,40,2000
2021-11-17,15,11.9,,2.6,40,2000
2021-11-17,16,11.1,,3.1,37,2000
2021-11-17,17,10.1,,2.1,43,2000
2021-11-17,18,9.2,,2.8,50,2000
2021-11-17,19,8.5,,0.6,54,2000
2021-11-17,20,7.9,,0.2,57,2000
2021-11-17,21,7.5,,0.7,62,2000
2021-11-17,22,7.3,,0.5,63,2000
2021-11-17,23,7.5,,2.0,64,2000
2021-11-18,00,7.9,,2.1,61,2000
2021-11-18,01,7.8,,2.4,61,2000
2021-11-18,02,7.9,,1.9,61,2000
2021-11-18,03,8.2,,1.7,60,2000
2021-11-18,04,8.2,,1.8,60,2000
2021-11-18,05,8.3,,2.3,63,2000
2021-11-18,06,8.2,0.0,2.1,63,2000
2021-11-18,07,8.3,,2.3,64,2000
2021-11-18,08,8.5,,2.5,65,2000
2021-11-18,09,9.1,,2.2,66,2000
2021-11-18,10,9.9,,1.8,66,2000
2021-11-18,11,10.8,,2.1,68,1993
2021-11-18,12,13.1,0.0,1.0,66,1788
2021-11-18,13,14.3,,2.2,70,1453
2021-11-18,14,15.8,,2.8,69,1216
2021-11-18,15,15.7,,3.1,68,889
2021-11-18,16,15.1,,2.1,73,680
2021-11-18,17,14.9,,3.2,73,988
2021-11-18,18,14.4,0.0,3.0,78,975
2021-11-18,19,14.0,,3.0,82,911
2021-11-18,20,13.9,,2.6,81,889
2021-11-18,21,13.7,,2.8,81,1069
2021-11-18,22,13.2,,2.3,82,1053
2021-11-18,23,12.9,,2.5,83,1003
2021-11-19,00,12.7,,2.7,84,1126
2021-11-19,01,12.2,,1.7,85,988
2021-11-19,02,12.0,,1.7,87,911
2021-11-19,03,11.7,,1.4,89,797
2021-11-19,04,11.6,,2.1,91,667
2021-11-19,05,11.5,,1.9,92,571
2021-11-19,06,11.4,,1.9,92,444
2021-11-19,07,11.4,,1.1,93,419
2021-11-19,08,11.8,,1.5,94,475
2021-11-19,09,12.4,,1.6,93,542
2021-11-19,10,13.3,,2.7,90,554
2021-11-19,11,14.4,,2.2,84,584
2021-11-19,12,15.2,,2.5,79,594
2021-11-19,13,15.4,,2.0,78,558
2021-11-19,14,16.2,,3.1,68,523
2021-11-19,15,16.4,,2.8,68,665
2021-11-19,16,16.0,,3.1,66,641
2021-11-19,17,15.1,,2.6,72,455
2021-11-19,18,14.0,,3.2,79,328
2021-11-19,19,13.1,,1.6,82,268
2021-11-19,20,12.6,,1.9,86,225
2021-11-19,21,11.9,,2.3,87,182
2021-11-19,22,11.4,,1.0,89,154
2021-11-19,23,10.8,,0.9,90,133
2021-11-20,00,10.2,,1.1,91,135
2021-11-20,01,9.7,,1.4,94,123
2021-11-20,02,9.1,,0.6,92,198
2021-11-20,03,8.7,,1.3,92,208
2021-11-20,04,8.0,,0.9,91,239
2021-11-20,05,7.9,,0.5,92,229
2021-11-20,06,7.4,,1.7,93,194
2021-11-20,07,7.0,,1.9,93,209
2021-11-20,08,7.0,,2.5,94,218
2021-11-20,09,8.0,,1.6,93,314
2021-11-20,10,9.5,,1.3,91,257
2021-11-20,11,11.0,,1.5,85,285
2021-11-20,12,12.9,,1.2,76,305
2021-11-20,13,14.4,,1.2,70,352
2021-11-20,14,15.0,,2.3,61,411
2021-11-20,15,15.5,,2.8,46,756
2021-11-20,16,15.0,,1.5,51,625
2021-11-20,17,13.3,,1.7,53,711
2021-11-20,18,12.0,,2.3,62,494
2021-11-20,19,10.8,,2.2,66,481
2021-11-20,20,10.3,,2.0,72,401
2021-11-20,21,9.8,,1.3,77,307
2021-11-20,22,9.2,,1.9,79,305
2021-11-20,23,9.2,,2.3,80,339
2021-11-21,00,9.2,,1.3,77,375
2021-11-21,01,9.1,,1.8,78,391
2021-11-21,02,9.2,,0.6,78,382
2021-11-21,03,9.1,,0.5,78,386
2021-11-21,04,8.9,,0.3,79,390
2021-11-21,05,8.8,,1.7,81,360
2021-11-21,06,8.6,,2.1,80,369
2021-11-21,07,8.7,,2.6,77,394
2021-11-21,08,8.9,,1.9,78,407
2021-11-21,09,9.4,,2.1,78,382
2021-11-21,10,9.8,,1.4,76,387
2021-11-21,11,10.7,,2.1,72,411
2021-11-21,12,11.4,,1.3,70,443
2021-11-21,13,12.7,,0.8,63,546
2021-11-21,14,13.1,,1.5,59,610
2021-11-21,15,12.9,,1.9,59,595
2021-11-21,16,12.8,,1.1,61,581
2021-11-21,17,12.7,,1.1,62,580
2021-11-21,18,11.7,,1.5,65,601
2021-11-21,19,11.7,,1.7,68,563
2021-11-21,20,11.6,,1.2,69,416
2021-11-21,21,12.2,,3.2,73,505
2021-11-21,22,11.8,,3.7,88,209
2021-11-21,23,10.5,,4.4,92,930
2021-11-22,00,7.6,5.9,6.4,92,559
2021-11-22,01,6.8,,5.7,85,1173
2021-11-22,02,6.3,,2.4,88,1283
2021-11-22,03,6.5,1.3,3.8,83,1484
2021-11-22,04,5.6,,3.6,75,1615
2021-11-22,05,4.5,,3.5,65,2000
2021-11-22,06,4.0,,3.3,62,2000
2021-11-22,07,3.0,,1.7,57,2000
2021-11-22,08,2.8,,2.8,52,2000
2021-11-22,09,3.1,,3.1,48,2000
2021-11-22,10,4.0,,5.2,60,2000
2021-11-22,11,4.3,,5.5,62,2000
2021-11-22,12,4.0,,4.8,61,2000
2021-11-22,13,3.9,,6.7,55,2000
2021-11-22,14,3.0,,6.2,63,2000
2021-11-22,15,3.0,,6.1,56,2000
2021-11-22,16,3.2,,6.1,52,2000
2021-11-22,17,2.1,,4.6,56,2000
2021-11-22,18,1.6,,3.9,57,2000
2021-11-22,19,1.1,,3.4,59,2000
2021-11-22,20,0.7,,3.3,61,2000
2021-11-22,21,0.3,,3.8,62,2000
2021-11-22,22,-0.1,,2.9,66,2000
2021-11-22,23,-0.4,,4.0,65,2000
2021-11-23,00,-0.6,,4.5,65,2000
2021-11-23,01,-0.9,,3.3,60,2000
2021-11-23,02,-1.2,,3.4,61,2000
2021-11-23,03,-1.8,,4.0,63,2000
2021-11-23,04,-2.4,,3.1,64,2000
2021-11-23,05,-2.7,,3.1,62,2000
2021-11-23,06,-3.2,,2.5,61,2000
2021-11-23,07,-3.5,,2.2,59,2000
2021-11-23,08,-3.5,,1.8,60,2000
